43.2066 	EXP 	Device response: <KeyPress from None: t=43.19674883333391, value=r, duration=None>
43.2067 	EXP 	New trial (rep=6, index=0): <Trial 24 (0 in rep 6) data={'word': 'BLUE', 'colour': 'red', 'stimuluscondition': 'I', 'correct_res': 'r', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 6}>
43.2229 	EXP 	fixation: autoDraw = False
43.2229 	EXP 	text_3: autoDraw = False
43.2229 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
43.2229 	EXP 	text_3: height = np.float64(0.05)
43.2229 	EXP 	text_3: height = np.float64(0.05)
43.2229 	EXP 	text_3: height = np.float64(0.05)
43.2229 	EXP 	text_3: text = 'BLUE'
43.2229 	EXP 	fixation: autoDraw = True
43.4067 	EXP 	Device response: <KeyPress from None: t=43.19674883333391, value=r, duration=0.19631395833312126>
43.7063 	INFO 	Keyboard events cleared
43.7063 	EXP 	fixation: autoDraw = False
43.7063 	EXP 	text_3: autoDraw = True
44.3363 	DATA 	Keypress: b
44.3397 	EXP 	Device response: <KeyPress from None: t=44.33276445833326, value=b, duration=None>
44.3398 	EXP 	New trial (rep=6, index=1): <Trial 25 (1 in rep 6) data={'word': 'RED', 'colour': 'blue', 'stimuluscondition': 'I', 'correct_res': 'b', 'thisN': 25, 'thisTrialN': 1, 'thisRepN': 6}>
44.3561 	EXP 	fixation: autoDraw = False
44.3561 	EXP 	text_3: autoDraw = False
44.3561 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
44.3561 	EXP 	text_3: height = np.float64(0.05)
44.3561 	EXP 	text_3: height = np.float64(0.05)
44.3561 	EXP 	text_3: height = np.float64(0.05)
44.3561 	EXP 	text_3: text = 'RED'
44.3561 	EXP 	fixation: autoDraw = True
44.5231 	EXP 	Device response: <KeyPress from None: t=44.33276445833326, value=b, duration=0.18433849999928498>
44.8395 	INFO 	Keyboard events cleared
44.8394 	EXP 	fixation: autoDraw = False
44.8394 	EXP 	text_3: autoDraw = True
47.0526 	DATA 	Keypress: b
47.0565 	EXP 	Device response: <KeyPress from None: t=47.049655124999845, value=b, duration=None>
47.0566 	EXP 	New trial (rep=6, index=2): <Trial 26 (2 in rep 6) data={'word': 'BLUE', 'colour': 'blue', 'stimuluscondition': 'C', 'correct_res': 'b ', 'thisN': 26, 'thisTrialN': 2, 'thisRepN': 6}>
47.0728 	EXP 	fixation: autoDraw = False
47.0728 	EXP 	text_3: autoDraw = False
47.0728 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
47.0728 	EXP 	text_3: height = np.float64(0.05)
47.0728 	EXP 	text_3: height = np.float64(0.05)
47.0728 	EXP 	text_3: height = np.float64(0.05)
47.0728 	EXP 	text_3: text = 'BLUE'
47.0728 	EXP 	fixation: autoDraw = True
47.2733 	EXP 	Device response: <KeyPress from None: t=47.049655124999845, value=b, duration=0.22033299999930023>
47.5562 	INFO 	Keyboard events cleared
47.5562 	EXP 	fixation: autoDraw = False
47.5562 	EXP 	text_3: autoDraw = True
49.2170 	DATA 	Keypress: b
49.2231 	EXP 	Device response: <KeyPress from None: t=49.213646541666094, value=b, duration=None>
49.2232 	EXP 	New trial (rep=6, index=3): <Trial 27 (3 in rep 6) data={'word': 'RED', 'colour': 'red', 'stimuluscondition': 'C', 'correct_res': 'r', 'thisN': 27, 'thisTrialN': 3, 'thisRepN': 6}>
49.2395 	EXP 	fixation: autoDraw = False
49.2395 	EXP 	text_3: autoDraw = False
49.2395 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
49.2395 	EXP 	text_3: height = np.float64(0.05)
49.2395 	EXP 	text_3: height = np.float64(0.05)
49.2395 	EXP 	text_3: height = np.float64(0.05)
49.2395 	EXP 	text_3: text = 'RED'
49.2395 	EXP 	fixation: autoDraw = True
49.3730 	EXP 	Device response: <KeyPress from None: t=49.213646541666094, value=b, duration=0.15229566666675964>
49.7229 	INFO 	Keyboard events cleared
49.7228 	EXP 	fixation: autoDraw = False
49.7228 	EXP 	text_3: autoDraw = True
50.2789 	DATA 	Keypress: r
50.2898 	EXP 	Device response: <KeyPress from None: t=50.2755908333329, value=r, duration=None>
50.2898 	EXP 	New trial (rep=7, index=0): <Trial 28 (0 in rep 7) data={'word': 'RED', 'colour': 'red', 'stimuluscondition': 'C', 'correct_res': 'r', 'thisN': 28, 'thisTrialN': 0, 'thisRepN': 7}>
50.3062 	EXP 	fixation: autoDraw = False
50.3062 	EXP 	text_3: autoDraw = False
50.3062 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
50.3062 	EXP 	text_3: text = 'RED'
50.3062 	EXP 	fixation: autoDraw = True
50.4896 	EXP 	Device response: <KeyPress from None: t=50.2755908333329, value=r, duration=0.20431012500012002>
50.7895 	INFO 	Keyboard events cleared
50.7895 	EXP 	fixation: autoDraw = False
50.7895 	EXP 	text_3: autoDraw = True
51.2563 	EXP 	Device response: <KeyPress from None: t=51.25258649999887, value=r, duration=None>
51.2564 	EXP 	New trial (rep=7, index=1): <Trial 29 (1 in rep 7) data={'word': 'BLUE', 'colour': 'blue', 'stimuluscondition': 'C', 'correct_res': 'b ', 'thisN': 29, 'thisTrialN': 1, 'thisRepN': 7}>
51.2577 	DATA 	Keypress: r
51.2728 	EXP 	fixation: autoDraw = False
51.2728 	EXP 	text_3: autoDraw = False
51.2728 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
51.2728 	EXP 	text_3: height = np.float64(0.05)
51.2728 	EXP 	text_3: height = np.float64(0.05)
51.2728 	EXP 	text_3: height = np.float64(0.05)
51.2728 	EXP 	text_3: text = 'BLUE'
51.2728 	EXP 	fixation: autoDraw = True
51.4396 	EXP 	Device response: <KeyPress from None: t=51.25258649999887, value=r, duration=0.18429945833486272>
51.7561 	INFO 	Keyboard events cleared
51.7561 	EXP 	fixation: autoDraw = False
51.7561 	EXP 	text_3: autoDraw = True
52.3149 	DATA 	Keypress: b
52.3230 	EXP 	Device response: <KeyPress from None: t=52.31157237499974, value=b, duration=None>
52.3231 	EXP 	New trial (rep=7, index=2): <Trial 30 (2 in rep 7) data={'word': 'RED', 'colour': 'blue', 'stimuluscondition': 'I', 'correct_res': 'b', 'thisN': 30, 'thisTrialN': 2, 'thisRepN': 7}>
52.3395 	EXP 	fixation: autoDraw = False
52.3395 	EXP 	text_3: autoDraw = False
52.3395 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
52.3395 	EXP 	text_3: height = np.float64(0.05)
52.3395 	EXP 	text_3: height = np.float64(0.05)
52.3395 	EXP 	text_3: height = np.float64(0.05)
52.3395 	EXP 	text_3: text = 'RED'
52.3395 	EXP 	fixation: autoDraw = True
52.4564 	EXP 	Device response: <KeyPress from None: t=52.31157237499974, value=b, duration=0.14429166666741366>
52.8229 	INFO 	Keyboard events cleared
52.8228 	EXP 	fixation: autoDraw = False
52.8228 	EXP 	text_3: autoDraw = True
53.6095 	DATA 	Keypress: b
53.6231 	EXP 	Device response: <KeyPress from None: t=53.60652904166636, value=b, duration=None>
53.6232 	EXP 	New trial (rep=7, index=3): <Trial 31 (3 in rep 7) data={'word': 'BLUE', 'colour': 'red', 'stimuluscondition': 'I', 'correct_res': 'r', 'thisN': 31, 'thisTrialN': 3, 'thisRepN': 7}>
53.6395 	EXP 	fixation: autoDraw = False
53.6395 	EXP 	text_3: autoDraw = False
53.6395 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
53.6395 	EXP 	text_3: height = np.float64(0.05)
53.6395 	EXP 	text_3: height = np.float64(0.05)
53.6395 	EXP 	text_3: height = np.float64(0.05)
53.6395 	EXP 	text_3: text = 'BLUE'
53.6395 	EXP 	fixation: autoDraw = True
53.7897 	EXP 	Device response: <KeyPress from None: t=53.60652904166636, value=b, duration=0.172335249999378>
54.1229 	INFO 	Keyboard events cleared
54.1229 	EXP 	fixation: autoDraw = False
54.1229 	EXP 	text_3: autoDraw = True
54.8185 	DATA 	Keypress: r
54.8231 	EXP 	Device response: <KeyPress from None: t=54.81551266666611, value=r, duration=None>
54.8231 	EXP 	New trial (rep=8, index=0): <Trial 32 (0 in rep 8) data={'word': 'BLUE', 'colour': 'red', 'stimuluscondition': 'I', 'correct_res': 'r', 'thisN': 32, 'thisTrialN': 0, 'thisRepN': 8}>
54.8394 	EXP 	fixation: autoDraw = False
54.8394 	EXP 	text_3: autoDraw = False
54.8394 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
54.8394 	EXP 	text_3: text = 'BLUE'
54.8394 	EXP 	fixation: autoDraw = True
55.0063 	EXP 	Device response: <KeyPress from None: t=54.81551266666611, value=r, duration=0.18029337500047404>
55.3227 	INFO 	Keyboard events cleared
55.3227 	EXP 	fixation: autoDraw = False
55.3227 	EXP 	text_3: autoDraw = True
55.8183 	DATA 	Keypress: r
55.8231 	EXP 	Device response: <KeyPress from None: t=55.81547920833327, value=r, duration=None>
55.8232 	EXP 	New trial (rep=8, index=1): <Trial 33 (1 in rep 8) data={'word': 'RED', 'colour': 'blue', 'stimuluscondition': 'I', 'correct_res': 'b', 'thisN': 33, 'thisTrialN': 1, 'thisRepN': 8}>
55.8395 	EXP 	fixation: autoDraw = False
55.8395 	EXP 	text_3: autoDraw = False
55.8395 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
55.8395 	EXP 	text_3: height = np.float64(0.05)
55.8395 	EXP 	text_3: height = np.float64(0.05)
55.8395 	EXP 	text_3: height = np.float64(0.05)
55.8395 	EXP 	text_3: text = 'RED'
55.8395 	EXP 	fixation: autoDraw = True
55.9731 	EXP 	Device response: <KeyPress from None: t=55.81547920833327, value=r, duration=0.15631949999988137>
56.3229 	INFO 	Keyboard events cleared
56.3228 	EXP 	fixation: autoDraw = False
56.3228 	EXP 	text_3: autoDraw = True
60.3564 	EXP 	Device response: <KeyPress from None: t=60.35235491666572, value=b, duration=None>
60.3565 	EXP 	New trial (rep=8, index=2): <Trial 34 (2 in rep 8) data={'word': 'RED', 'colour': 'red', 'stimuluscondition': 'C', 'correct_res': 'r', 'thisN': 34, 'thisTrialN': 2, 'thisRepN': 8}>
60.3588 	DATA 	Keypress: b
60.3728 	EXP 	fixation: autoDraw = False
60.3728 	EXP 	text_3: autoDraw = False
60.3728 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
60.3728 	EXP 	text_3: text = 'RED'
60.3728 	EXP 	fixation: autoDraw = True
60.5230 	EXP 	Device response: <KeyPress from None: t=60.35235491666572, value=b, duration=0.16833683333425142>
60.8562 	INFO 	Keyboard events cleared
60.8562 	EXP 	fixation: autoDraw = False
60.8562 	EXP 	text_3: autoDraw = True
62.6121 	DATA 	Keypress: r
62.6231 	EXP 	Device response: <KeyPress from None: t=62.60929312500048, value=r, duration=None>
62.6232 	EXP 	New trial (rep=8, index=3): <Trial 35 (3 in rep 8) data={'word': 'BLUE', 'colour': 'blue', 'stimuluscondition': 'C', 'correct_res': 'b ', 'thisN': 35, 'thisTrialN': 3, 'thisRepN': 8}>
62.6395 	EXP 	fixation: autoDraw = False
62.6395 	EXP 	text_3: autoDraw = False
62.6395 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
62.6395 	EXP 	text_3: height = np.float64(0.05)
62.6395 	EXP 	text_3: height = np.float64(0.05)
62.6395 	EXP 	text_3: height = np.float64(0.05)
62.6395 	EXP 	text_3: text = 'BLUE'
62.6395 	EXP 	fixation: autoDraw = True
62.8731 	EXP 	Device response: <KeyPress from None: t=62.60929312500048, value=r, duration=0.26031999999941036>
63.1228 	INFO 	Keyboard events cleared
63.1228 	EXP 	fixation: autoDraw = False
63.1228 	EXP 	text_3: autoDraw = True
64.7064 	EXP 	Device response: <KeyPress from None: t=64.70327270833332, value=b, duration=None>
64.7065 	EXP 	New trial (rep=9, index=0): <Trial 36 (0 in rep 9) data={'word': 'BLUE', 'colour': 'blue', 'stimuluscondition': 'C', 'correct_res': 'b ', 'thisN': 36, 'thisTrialN': 0, 'thisRepN': 9}>
64.7084 	DATA 	Keypress: b
64.7228 	EXP 	fixation: autoDraw = False
64.7228 	EXP 	text_3: autoDraw = False
64.7228 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
64.7228 	EXP 	text_3: text = 'BLUE'
64.7228 	EXP 	fixation: autoDraw = True
64.8730 	EXP 	Device response: <KeyPress from None: t=64.70327270833332, value=b, duration=0.1563724583338626>
65.2061 	INFO 	Keyboard events cleared
65.2061 	EXP 	fixation: autoDraw = False
65.2061 	EXP 	text_3: autoDraw = True
65.8160 	DATA 	Keypress: b
65.8230 	EXP 	Device response: <KeyPress from None: t=65.81321858333285, value=b, duration=None>
65.8231 	EXP 	New trial (rep=9, index=1): <Trial 37 (1 in rep 9) data={'word': 'BLUE', 'colour': 'red', 'stimuluscondition': 'I', 'correct_res': 'r', 'thisN': 37, 'thisTrialN': 1, 'thisRepN': 9}>
65.8396 	EXP 	fixation: autoDraw = False
65.8396 	EXP 	text_3: autoDraw = False
65.8396 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
65.8396 	EXP 	text_3: text = 'BLUE'
65.8396 	EXP 	fixation: autoDraw = True
65.9899 	EXP 	Device response: <KeyPress from None: t=65.81321858333285, value=b, duration=0.1683151249999355>
66.3229 	INFO 	Keyboard events cleared
66.3229 	EXP 	fixation: autoDraw = False
66.3229 	EXP 	text_3: autoDraw = True
67.3348 	DATA 	Keypress: r
67.3397 	EXP 	Device response: <KeyPress from None: t=67.33122370833371, value=r, duration=None>
67.3397 	EXP 	New trial (rep=9, index=2): <Trial 38 (2 in rep 9) data={'word': 'RED', 'colour': 'blue', 'stimuluscondition': 'I', 'correct_res': 'b', 'thisN': 38, 'thisTrialN': 2, 'thisRepN': 9}>
67.3561 	EXP 	fixation: autoDraw = False
67.3561 	EXP 	text_3: autoDraw = False
67.3561 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
67.3561 	EXP 	text_3: height = np.float64(0.05)
67.3561 	EXP 	text_3: height = np.float64(0.05)
67.3561 	EXP 	text_3: height = np.float64(0.05)
67.3561 	EXP 	text_3: text = 'RED'
67.3561 	EXP 	fixation: autoDraw = True
67.5230 	EXP 	Device response: <KeyPress from None: t=67.33122370833371, value=r, duration=0.18829795833335083>
67.8394 	INFO 	Keyboard events cleared
67.8394 	EXP 	fixation: autoDraw = False
67.8394 	EXP 	text_3: autoDraw = True
69.1397 	EXP 	Device response: <KeyPress from None: t=69.13614554166634, value=b, duration=None>
69.1398 	EXP 	New trial (rep=9, index=3): <Trial 39 (3 in rep 9) data={'word': 'RED', 'colour': 'red', 'stimuluscondition': 'C', 'correct_res': 'r', 'thisN': 39, 'thisTrialN': 3, 'thisRepN': 9}>
69.1417 	DATA 	Keypress: b
69.1562 	EXP 	fixation: autoDraw = False
69.1562 	EXP 	text_3: autoDraw = False
69.1562 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
69.1562 	EXP 	text_3: text = 'RED'
69.1562 	EXP 	fixation: autoDraw = True
69.3564 	EXP 	Device response: <KeyPress from None: t=69.13614554166634, value=b, duration=0.20429833333400893>
69.6395 	INFO 	Keyboard events cleared
69.6395 	EXP 	fixation: autoDraw = False
69.6395 	EXP 	text_3: autoDraw = True
70.1319 	DATA 	Keypress: r
70.1397 	EXP 	Device response: <KeyPress from None: t=70.1291443333339, value=r, duration=None>
70.1561 	EXP 	fixation: autoDraw = False
70.1561 	EXP 	text_3: autoDraw = False
70.1561 	EXP 	text_2: autoDraw = True
70.3397 	EXP 	Device response: <KeyPress from None: t=70.1291443333339, value=r, duration=0.20830395833218063>
71.1561 	EXP 	text_2: autoDraw = False
71.1561 	EXP 	text_2: autoDraw = False
71.1561 	EXP 	strooptask2: status = STOPPED
71.1636 	INFO 	saved data to '/Users/anokhimavalankar/Documents/stroop task/data/01_strooptask2_2026-09-07_18h33.04.230.csv'
71.1704 	INFO 	saved data to /Users/anokhimavalankar/Documents/stroop task/data/01_strooptask2_2026-09-07_18h33.04.230.psydat
71.4958 	INFO 	Stopping keyboard key buffers.
